晋唐叔虞者， 周武王子而成王弟。	Đường thúc Ngu nước Tấn là con của Chu Vũ vương, em Thành vương.
所以然者，郤克 偻，而鲁使蹇，卫使眇，故齐亦令人如之以导客。	Cười vì Khích Khắc gù lưng, còn sứ nước Lỗ thọt chân, sứ nước Vệ chột mắt, cho nên nước Tề cũng sai người tương tự để dẫn khách.
郤克怒，归至河 上，曰：“不报齐者，河伯视之！”至国，请君，欲伐齐。	Khích Khắc tức giận, về đến sông Hoàng Hà, nói: “Không báo nỗi nhục ở nước Tề, mong Hà Bá xét soi!” Về đến nước, xin gặp vua, muốn thảo phạt nước Tề.
景公问知 其故，曰：“子之怨，安足以烦国！”弗听。	Cảnh công hỏi nguyên do, nói: “Nỗi oán hận của ngài, sao đủ để phiền quốc gia!” Không nghe.
魏文子请老休，辟郤 克，克执政。	Ngụy Văn tử xin cáo lão về nghỉ, [nói vua] triệu Khích Khắc, Khắc chấp chính.
九年，楚庄王卒。	Năm thứ chín, Sở Trang vương chết.
晋伐齐，齐使太子彊为质於晋，晋兵罢。	Nước Tấn thảo phạt nước Tề, nước Tề sai Thái tử Cường sang nước Tấn làm con tin, quân Tấn bãi binh.
十一年春，齐伐鲁，取隆。	Mùa xuân năm thứ mười một, nước Tề thảo phạt nước Lỗ, chiếm đất Long.
鲁告急卫，卫与鲁皆因郤克告急 於晋。	Nước Lỗ cấp báo với nước Vệ, nước Vệ và nước Lỗ đều thông qua Khích Khắc cấp báo với nước Tấn.
晋乃使郤克、栾书、韩厥以兵车八百乘与鲁、卫共伐齐。	Nước Tấn bèn sai Khích Khắc, Loan Thư, Hàn Quyết đem tám trăm cỗ binh xa cùng nước Lỗ và nước Vệ thảo phạt nước Tề.
夏， 与顷公战於鞍，伤困顷公。	Mùa hạ, giao chiến với Khoảnh công ở đất An, đả thương vây khốn Khoảnh công.
顷公乃与其右易位，下取饮，以得脱去。	Khoảnh công bèn đổi chỗ ngồi với viên hộ vệ bên phải, xuống xe đi kiếm nước uống rồi thừa cơ trốn thoát.
齐师败走，晋追北至齐。	Quân Tề thua chạy, quân Tấn đuổi lên phía bắc, đến tận nước Tề.
顷公献宝器以求平，不听。	Khoảnh công hiến vật báu để cầu hòa, [quân Tấn] không nghe.
郤克曰：“必得 萧桐侄子为质。”齐使曰：“萧桐侄子，顷公 母；顷公母犹晋君母，柰何必得之？	Khích Khắc nói: “Nhất định phải bắt được Tiêu Đồng điệt tử làm con tin.” Sứ Tề nói: “Tiêu Đồng điệt tử là mẹ của Khoảnh công; mẹ của Khoảnh công cũng như mẹ của Tấn quân, sao cứ nhất quyết đòi bắt bằng được?
不义，请复战。”晋乃许与平而 去。	Không đúng đạo nghĩa, xin đánh tiếp.” Nước Tấn bèn đồng ý giảng hòa rồi rút quân.
楚申公巫臣盗夏姬以奔晋，晋以巫臣为邢大夫。	Thân công Vu Thần nước Sở trộm bắt nàng Hạ cơ rồi chạy sang nước Tấn, nước Tấn cho Vu Thần làm đại phu ở ấp Hình.
十二年冬，齐顷公如晋，欲上尊晋景公为王，景公让不敢。	Mùa đông năm thứ mười hai, Tề Khoảnh công sang nước Tấn, muốn tôn Tấn Cảnh công làm vương, Cảnh công từ chối không dám nhận.
晋始 作六军，韩厥、巩朔、赵穿、荀 骓、 十三年，鲁成公朝晋，晋弗敬，鲁怒去，倍晋。	Nước Tấn bắt đầu lập sáu quân, Hàn Quyết, Củng Sóc, Triệu Xuyên, Tuân Giai, Triệu Quát, Triệu Chiên đều làm quan khanh. Trí Oanh từ nước Sở về nước. Năm thứ mười ba, Lỗ Thành công triều kiến nước Tấn, nước Tấn không tôn kính, Lỗ Thành công giận bỏ về, phản bội lại nước Tấn.
晋伐郑，取氾。	Nước Tấn thảo phạt nước Trịnh, chiếm ấp Phiếm.
十四年，梁山崩。	Năm thứ mười bốn, núi Lương sạt lở.
问伯宗，伯宗以为不足怪也。	[Vua Tấn] hỏi Bá Tông, Bá Tông cho là không có gì lạ.
十六年，楚将子反怨巫臣，灭其族。	Năm thứ mười sáu, tướng nước Sở là Tử Phản oán Vu Thần, diệt cả họ Vu Thần.
巫臣怒，遗子反书曰：“必 令子罢於奔命！”乃请使吴，令其子为吴行人，教吴乘车用兵。	Vu Thần tức giận, viết thư cho Tử Phản rằng: “Nhất định khiến ông đôn đáo phụng mệnh đến đứt hơi!” Bèn xin đi sứ nước Ngô, sai con làm Hành nhân ở nước Ngô, dạy người Ngô cách cưỡi xe dùng binh.
吴晋 始通，约伐楚。	Nước Ngô và nước Tấn bắt đầu qua lại, ước định thảo phạt nước Sở.
十七年，诛赵同、赵括，族灭之。	Năm thứ mười bảy, giết Triệu Đồng, Triệu Quát, diệt cả gia tộc.
韩厥曰：“赵衰、赵盾之功岂 可忘乎？	Hàn Quyết nói: “Công lao của Triệu Thôi, Triệu Thuẫn há có thể quên ư?
柰何绝祀！”乃复令赵庶子武为赵後，复与之邑。	Sao có thể dứt việc tế tự được” Bèn lệnh con thứ họ Triệu là Vũ làm người kế thừa họ Triệu, lại phong ấp cho.
十九年夏，景公病，立其太子寿曼为君，是为厉公。	Mùa hạ năm thứ mười chín, Cảnh công ốm, lập Thái tử Thọ Mạn làm vua, đó là Lệ công.
後月馀，景 公卒。	Hơn tháng sau, Cảnh công chết.
厉公元年，初立，欲和诸侯，与秦桓公夹河而盟。	Lệ công năm thứ nhất, mới lên ngôi, muốn hòa hảo với chư hầu, bèn cùng Tần Hoàn công kết minh bên sông Hoàng Hà.
归而秦倍盟， 与翟谋伐晋。	Sau khi trở về, nước Tần bội ước, bàn mưu cùng nước Địch thảo phạt nước Tấn.
三年，使吕相让秦，因 与诸侯伐秦。	Năm thứ ba, [Lệ công] sai Lã Tướng trách nước Tần, nhân đó cùng chư hầu thảo phạt nước Tần.
至泾，败秦於麻隧，虏其将成差。	Đến sông Kinh, đánh bại quân Tần ở Ma Toại, bắt sống tướng Tần là Thành Sai.
五年，三郤谗伯宗，杀之。	Năm thứ năm, Khích Kỹ, Khích Xu, Khích Chí gièm pha Bá Tông, [Lệ công] giết Bá Tông.
伯宗以好直谏得此祸，国人以是不附厉公。	Bá Tông vì thích dùng lời ngay để can ngăn nên mắc họa này, người trong nước vì thế không quy phụ Lệ công.
六年春，郑倍晋与楚盟，晋怒。	Mùa xuân năm thứ sáu, nước Trịnh bội ước với nước Tấn, quay sang kết minh cùng nước Sở, nước Tấn giận.
栾书曰：“不可以当吾世而失诸 侯。”	Loan Thư nói: “Không thể để vào đời chúng ta mà mất chư hầu.” Bèn phát binh.
乃发兵。厉公自将，五月度河。	Lệ công đích thân cầm quân, tháng Năm vượt sông Hoàng Hà.
闻楚兵来救，范文子请公欲 还。	Nghe tin quân Sở đến cứu, Phạm Văn tử đề nghị Lệ công chuẩn bị rút quân.
郤至曰：“发兵诛逆，见彊辟之，无以令诸侯。”遂与战。	Khích Chí nói: “Phát binh giết nghịch tặc, thấy mạnh liền tránh thì chẳng lấy gì để hiệu lệnh chư hầu.” Bèn giao chiến.
癸 巳，射中楚共王目，楚兵败於鄢陵。	Ngày Quý Tỵ, bắn trúng mắt Sở Cung vương, quân Sở thua ở Yên Lăng.
子 反收馀兵，拊循欲复战，晋患之。	Tử Phản thu tan binh, chỉnh đốn xong muốn tái chiến, Tấn quân lo sợ.
共王召子反，其侍者竖阳穀进酒， 子反醉，不能见。	Cung vương triệu Tử Phản, kẻ hầu của Tử Phản là Thụ Dương Cốc dâng rượu, Tử Phản say, không thể diện kiến.
王怒，让子反，子反死。	Cung vương tức giận, trách lỗi Tử Phản, Tử Phản chết.
王遂引兵归。	Cung vương bèn dẫn quân về.
晋由此威诸 侯，欲以令天下求霸。	Từ đấy nước Tấn oai chấn chư hầu, muốn hiệu lệnh thiên hạ để mong xưng bá.
厉公多外嬖姬，归，欲尽去群大夫而立诸姬兄弟。	Lệ công có nhiều cơ thiếp ở ngoài, về nước, muốn bãi miễn hết các quan đại phu để lập anh em các cơ thiếp lên thay.
宠姬兄曰胥 童，尝与郤至有怨，及栾书又怨郤至不用其计而遂败楚， 乃使人间 谢楚。	Anh của người cơ thiếp được sủng ái là Tư Đồng, từng có thù oán với Khích Chí, đúng lúc Loan Thư cũng oán Khích Chí không theo kế của mình để đánh bại quân Sở, bèn sai người lén sang tạ tội với nước Sở.
楚来诈厉公曰：“鄢陵之战，实至召楚，欲作乱，内子周立 之。	Sở vương sai người đến lừa Lệ công rằng: “Trận chiến ở Yên Lăng, thực chất Khích Chí triệu quân Sở đến, muốn làm loạn, rồi đưa Tử Chu về lập lên thay.
会与国不具，是以事不成。”厉公告栾书。	Gặp lúc nước Sở chuẩn bị tốt, nên việc không thành.” Lệ công nói với Loan Thư.
栾书曰：“其殆有 矣！	Loan Thư nói: “Có lẽ có việc đó!
原公试使人之周微考之。”果使郤至於 周。	Xin nhà vua thử sai người đến nhà Chu ngầm khảo xét xem.” Quả nhiên [Lệ công] sai Khích Chí đến nhà Chu.
栾书又使公子周见郤至，郤至不知见卖也。	Loan Thư lại bảo công tử Chu đến gặp Khích Chí, Khích Chí không biết mình bị bán đứng.
厉公验之，信然，遂 怨郤至，欲杀之。	Lệ công thử xong, tin có chuyện đó, bèn oán Khích Chí, muốn giết đi.
八年，厉公猎，与姬饮，郤至杀豕奉进，宦者夺 之。	Năm thứ tám, Lệ công đi săn, cùng cơ thiếp uống rượu, Khích Chí giết lợn dâng tiến, bị hoạn quan [Mạnh Trương] cướp lấy.
郤至射杀宦者。	Khích Chí bắn tên giết chết viên hoạn quan đó.
公怒，曰：“季子欺予！”将诛三郤，未发也。	Lệ công tức tối, nói: “Quý tử khinh ta!” Định giết Khích Kỹ, Khích Xu, Khích Chí, nhưng chưa ra tay.
郤锜欲攻公， 曰：“我虽死，公亦病矣。”郤至曰：“信不反君，智不害民，勇不 作乱。	Khích Kỹ muốn đánh Lệ công, nói: “Dẫu ta chết, Lệ công cũng phải bị tổn hại!” Khích Chí nói: “Người tín thì không phản vua, người trí thì không hại dân, người dũng thì không làm loạn.
失此三者，谁与我？	Mất ba điều ấy thì ai theo ta nữa?
我死耳！”十二月壬午，公令胥童以兵八 百人袭攻杀三郤。	Ta chết thôi!” Ngày Nhâm Ngọ tháng Mười Hai, Lệ công lệnh cho Tư Đồng đem tám trăm quân tập kích giết Khích Kỹ, Khích Xu, Khích Chí.
胥童因以劫栾书、中行偃于朝，曰：“不杀二子， 患必及公。”公曰：“一旦杀三卿，寡人不忍益也。”对曰：“人将 忍君。”公弗听，谢栾书等以诛郤氏 罪：“大夫复位。”二子顿首曰：“幸甚幸甚！”	Tư Đồng thừa cơ uy hiếp Loan Thư và Trung Hàng Yển trong triều, nói: “Không giết hai ông, họa ắt đến vua.” Lệ công nói: “Một ngày giết ba quan khanh, quả nhân không nỡ giết thêm nữa vậy.” Đáp rằng: “Người ta sẽ đang tâm giết nhà vua.” Lệ công không nghe, quay sang tạ lỗi với bọn Loan Thư, đó chỉ là trừng phạt tội của họ Khích: “Đại phu hãy trở lại chức vị.” Hai người dập đầu nói: “Thực may mắn, thực may mắn!” Lệ công sai Tư Đồng làm quan khanh.
公使胥童为卿。闰 月乙卯，厉公游匠骊氏， 栾书、中行偃以其党袭捕厉公，囚之，杀胥童，而使人迎公子 周于周而立之，是为悼公。	Ngày Ất Mão tháng nhuận, Lệ công du ngoạn đến nhà họ Tượng Ly, Loan Thư và Trung Hàng Yển phái đồng đảng của mình tập kích bắt Lệ công, bỏ tù, giết Tư Đồng, rồi sai người đón công tử Chu ở Chu về lập lên thay, đó là Điệu công.
悼公元年正月庚申，栾书、中行偃弑厉公，葬之 以一乘车。	Ngày Canh Thân tháng Giêng năm Điệu công thứ nhất, Loan Thư và Trung Hàng Yển [hạ lệnh] giết Lệ công, dùng một cỗ xe đưa đi táng.
厉公囚六日死，死十日庚午，智■迎公子周来，至绛，刑鸡 与大夫盟而立之，是为悼公。	Lệ Công bị bỏ tù sáu ngày thì chết, mười ngày sau khi [Lệ công] chết, vào ngày Canh Ngọ, Trí Oanh đón công tử Chu về, đến ấp Giáng, giết gà [lấy máu] cùng các đại phu thề ước rồi lập làm vua, đó là Điệu công.
辛巳，朝武宫。	Ngày Tân Tỵ, triều bái tại Vũ cung.
二月乙酉，即位。	Ngày Ất Dậu tháng Hai, lên ngôi.
悼公周者，其大父捷，晋襄公少子也，不得立，号为桓叔，桓叔 最爱。	Ông nội của Điệu công Chu là Tiệp, là con út của Tấn Tương công, không được lên ngôi, hiệu là Hoàn thúc, Hoàn thúc được sủng ái nhất.
桓叔生惠伯谈，谈生悼公周。	Hoàn thúc sinh Huệ bá Đàm, Đàm sinh Điệu công Chu.
周之立，年十四矣。	Chu lên ngôi khi mười bốn tuổi.
悼公 曰：“大父、父皆不得立而辟难於周，客死焉。	Điệu công nói: “Ông, cha đều không được lập mà phải sang nhà Chu lánh nạn, chết nơi đất khách.
寡人自以疏远，毋几 为君。	Quả nhân tự cho mình quan hệ xa xôi, không hy vọng được làm vua.
今大夫不忘文、襄之意而惠立桓叔之後， 赖宗庙大夫之灵，得奉晋祀，岂敢不战战乎？	Nay các đại phu không quên ý nguyện của Văn công, Tương công mà thi ơn lập hậu duệ của Hoàn thúc, nhờ sự anh linh của tông miếu và sự giúp đỡ của các đại phu, [ta] được phụng thờ tế tự nước Tấn, há dám không e dè cẩn trọng ư?
大夫其亦佐寡人！”於 是逐不臣者七人，修旧功，施德惠，收文公入时功臣後。	Xin các đại phu cũng cùng phò tá quả nhân!” Thế rồi trục xuất bảy người không trọn đạo bề tôi, tu chỉnh công đức cũ, thi hành ơn đức, thu dụng hậu duệ các bề tôi có công thời Văn công về nước.
秋，伐郑。	Mùa thu, thảo phạt nước Trịnh.
郑师败，遂至陈。	Quân Trịnh thua, rồi tiến đến nước Trần.
三年，晋会诸侯。	Năm thứ ba, nước Tấn hội chư hầu.
悼公问群臣可用者，祁傒举解 狐。	Điệu công hỏi quần thần xem có thể trọng dụng được ai, Kỳ Hề tiến cử Giải Hồ.
解狐，傒之仇。	Giải Hồ là kẻ thù của Hề.
复问，举其子祁午。	[Điệu công] lại hỏi, Kỳ Hề tiến cử con mình là Kỳ Ngọ.
君子曰：“祁傒可谓不党 矣！	Người quân tử cho rằng: “Kỳ Hề khá gọi là không bè đảng vậy!
外举不隐仇，内举不隐子。”方会诸侯，悼公弟杨干乱行， 魏绛戮其仆。	Ngoài thì tiến cử mà không vùi dập kẻ thù, trong thì tiến cử con mà không che giấu.” Đang hội chư hầu thì em của Điệu công là Dương Can làm loạn quân ngũ, Ngụy Giáng giết người đánh xe của [Dương Can].
悼公 怒，或谏公，公卒贤绛，任之政，使和戎，戎大亲附。	Điệu công tức giận, có người can Điệu Công, rốt cuộc Điệu công cho Giáng là hiền năng, giao chính sự cho, sai hòa hiếu với người Nhung, phần lớn người Nhung đều thân thiết quy phụ.
十一年，悼公 曰：“自吾用魏绛，九合诸侯， 和戎、翟，魏子之力也。”赐之乐，三让乃 受之。	Năm thứ mười một, Điệu công nói: “Từ khi ta dùng Ngụy Giáng, chín lần hội họp chư hầu, hòa hiếu với tộc Nhung và nước Địch, đều là công sức của Ngụy tử vậy.” Ban cho đội nhạc, ba lần từ tạ rồi mới nhận.
冬，秦取我栎。	Mùa đông, nước Tần chiếm ấp Lịch của nước Tấn.
十四年，晋使六卿率诸侯伐秦，度泾，大败秦军，至棫林而去。	Năm thứ mười bốn, Tấn Điệu công sai lục khanh thống lãnh chư hầu thảo phạt nước Tần, vượt sông Kinh, cả phá quân Tần, kéo đến Vực Lâm rồi rút về.
十五年，悼公问治国於师旷。	Năm thứ mười lăm, Điệu công hỏi Sư Khoáng về việc trị quốc.
师旷曰：“惟仁义为本。”冬，悼 公卒，子平公彪立。	Sư Khoáng nói: “Chỉ cần lấy nhân nghĩa làm gốc.” Mùa đông, Điệu công chết, con là Bình Công Bưu lên thay.
平公元年，伐齐，齐灵公与战靡下， 齐师败走。	Bình công năm thứ nhất, thảo phạt nước Tề, giao chiến với Tề Linh công ở Mỹ Hạ, quân Tề thua chạy.
晏婴曰：“君 亦毋勇，何不止战？”遂去。	Yến Anh nói: “Nhà vua đã không có dũng khí, sao không ngừng chiến?” [Quân Tề] bèn rút.
晋追，遂围临菑，尽烧屠其郭中。	Quân Tấn đuổi theo, bao vây Lâm Truy, đốt sạch nhà cửa và tàn sát hết người trong thành.
东至 胶，南至沂，齐皆城守，晋乃引兵归。	Phía đông tiến đến sông Giao, nam đến sông Nghi, quân Tề đều dựa thành phòng thủ, nước Tấn bèn dẫn quân về.
六年，鲁襄公朝晋。	Năm thứ sáu, Lỗ Tương công triều kiến nước Tấn.
晋栾逞有罪，奔齐。	Loan Sính nước Tấn có tội, chạy sang nước Tề.
八年，齐庄公微遣栾逞 於曲沃，以兵随之。	Năm thứ tám, Tề Trang công ngầm sai Loan Sính đến Khúc Ốc, đem quân theo sau.
齐兵上太行，栾逞从曲沃中反，袭入绛。	Quân Tề lên Thái Hàng, Loan Sính làm phản ở Khúc Ốc, đánh úp vào ấp Giáng.
绛不 戒，平公欲自杀，范献子止公，以其徒击逞，逞败走曲沃。	Ấp Giáng không có phòng bị, Bình công định tự sát, Phạm Hiến tử ngăn Bình công lại, rồi sai đồ đảng của mình đánh Sính, Sính thua chạy về Khúc Ốc.
曲沃攻 逞，逞死，遂灭栾氏宗。	Người ở Khúc Ốc đánh Sính, Sính chết. Bèn diệt tông tộc họ Loan.
逞者，栾书孙也。	Loan Sính là cháu nội Loan Thư.
其入绛，与魏氏谋。	Sính vào thành Giáng, cùng bàn mưu với họ Ngụy.
齐庄公闻逞败，乃还，取晋之朝歌去，以报临菑 之役也。	Tề Trang công nghe tin Sính thua, bèn rút về, chiếm Triều Ca của nước Tấn rồi lui quân, để báo thù cuộc chiến ở Lâm Truy.
十年，齐崔杼弑其君庄公。	Năm thứ mười, Thôi Trữ ở nước Tề giết vua nước mình là Trang Công.
晋因齐乱，伐败齐於高唐去，报太行 之役也。	Nước Tấn nhân khi nước Tề có loạn, đánh bại quân Tề Cao Đường rồi rút, báo thù cuộc chiến ở Thái Hàng.
十四年，吴延陵季子来使，与赵文子、韩宣子、魏献子语， 曰：“晋国之政，卒归此三家矣。”十九年，齐使晏婴如晋，与叔乡语。	Năm thứ mười bốn, Diên Lăng Quý tử nước Ngô đi sứ sang, cùng trò chuyện với Triệu Văn tử, Hàn Tuyên tử, Ngụy Hiến tử, nói: “Chính sự nước Tấn rốt cuộc về ba nhà này vậy.” Năm thứ mười chín, sứ giả nước Tề là Yến Anh đến nước Tấn; trò chuyện cùng Thúc Hướng.
叔乡曰：“晋，季世也。	Thúc Hướng nói: “Nước Tấn đến đời cuối rồi.
公 厚赋为台池而不恤政，政在私门，其可久乎！”晏子然之。	Nhà vua thu thuế khóa nặng nề để làm đài làm ao mà không quan tâm đến chính sự, chính sự nằm ở các tư môn, liệu có được lâu dài không?” Yến tử cũng cho là vậy.
二十二年，伐燕。	Năm thứ hai mươi hai, thảo phạt nước Yên.
二十六年，平公卒，子昭公夷立。	Năm thứ hai mươi sáu, Bình công chết, con là Chiêu công Di lên thay.
昭公六年卒。	Chiêu công đến năm thứ sáu thì chết.
六卿彊， 公室卑。	Lục khanh hùng mạnh, công thất suy yếu.
子顷公去疾立。	Con Chiêu công là Khoảnh công Khứ Tật lên ngôi.
顷公六年，周景王崩，王子争立。	Khoảnh công năm thứ sáu, Chu Cảnh vương băng, các vương tử tranh lên ngôi.
晋六卿平王室乱，立敬王。	Các quan Lục khanh nước Tấn dẹp loạn vương thất nhà Chu, lập Kính vương lên ngôi.
九年，鲁季氏逐其君昭公，昭公居乾侯。	Năm thứ chín, họ Quý nước Lỗ đuổi vua nước mình là Chiêu công, Chiêu công ra ở Càn Hầu.
十一年，卫、宋使使请 晋纳鲁君。	Năm thứ mười một, nước Vệ và nước Tống sai sứ sang đề nghị nước Tấn đưa vua Lỗ về nước.
季平子私赂范献子，献子受之，乃谓晋君曰：“季氏无 罪。”不果入鲁君。	Quý Bình tử hối lộ riêng Phạm Hiến tử, Hiến tử nhận, bèn nói với Tấn quân rằng: “Họ Quý vô tội.” [Vì thế nước Tấn] không đưa Lỗ quân về.
十二年，晋之宗家祁傒孙，叔乡子，相恶於君。	Năm thứ mười hai, cháu nội Kỳ Hề là người trong tông tộc nước Tấn và con của Thúc Hưởng cùng hủy báng nhà vua.
六卿欲弱公室， 乃遂以法尽灭其族。而分其邑为十县，各令其子为大夫。	Lục khanh muốn làm cho công thất suy yếu, bèn dùng pháp luật diệt sạch tông tộc họ, rồi chia ấp phong của họ thành mười huyện, ai nấy đều lệnh con mình làm đại phu các huyện đó.
晋益弱，六 卿皆大。	[Tông tộc vua] Tấn ngày càng yếu, Lục khanh đều hùng mạnh.
十四年，顷公卒，子定公午立。	Năm thứ mười bốn, Khoảnh công chết, con là Định công Ngọ lên thay.
定公十一年，鲁阳虎奔晋，赵鞅简子舍之。	Định công năm thứ mười một, Dương Hổ nước Lỗ chạy sang nước Tấn, Triệu Ưởng Giản tử cho ở lại.
十二年，孔子相鲁。	Năm thứ mười hai, Khổng tử làm Tướng quốc nước Lỗ.
十五年，赵鞅使邯郸大夫午，不信，欲杀午，午与中行寅、 范吉射亲攻赵鞅，鞅走 保晋阳。	Năm thứ mười lăm, Triệu Ưởng sai đại phu là Ngọ ở Hàm Đan đi làm việc, cho là không thủ tín, muốn giết Ngọ, Ngọ cùng Trung Hàng Dần và Phạm Cát Diệc đích thân tấn công Triệu Ưởng, Ưởng chạy ra giữ Tấn Dương.
定公围晋阳。	Định công bao vây Tấn Dương.
荀栎、韩不信、魏侈与范、中行为仇，乃移兵 伐范、中行。	Tuân Lịch, Hàn Bất Tín, Ngụy Xỉ cùng Phạm Cát Diệc và Trung Hàng Dần thành cừu địch, [Định công thấy thế của bốn họ hùng mạnh] bèn chuyển quân quay sang thảo phạt Phạm Cát Diệc và Trung Hàng Dần.
范、中行反，晋君击之，败范、中行。	Phạm Cát Diệc và Trung Hàng Dần phản lại [Định công], Tấn quân đem quân đánh họ, đánh bại Phạm Cát Diệc và Trung Hàng Dần.
范、中行走朝 歌，保之。	Phạm Cát Diệc, Trung Hàng Dần chạy tới Triều Ca, cố thủ ở đó.
韩、魏为赵鞅谢晋君，乃赦赵鞅，复位。	Hàn Bất Tín và Ngụy Xỉ vì Triệu Ưởng tạ lỗi với Tấn quân, bèn xá miễn cho Triệu Ưởng, khôi phục tước vị.
二十二年，晋败 范、中行氏，二子奔齐。	Năm thứ hai mươi hai, quân Tấn đánh bại Phạm Cát Diệc và Trung Hàng Dần, hai người chạy sang nước Tề.
三十年，定公与吴王夫差会黄池，争长，赵鞅时从，卒长吴。	Năm thứ ba mươi, Định công cùng Ngô vương Phù Sai hội minh ở Hoàng Trì, tranh nhau làm trưởng minh ước, bấy giờ Triệu Ưởng đi theo, rốt cuộc Ngô vương làm trưởng.
三十一年，齐田常弑其君简公，而立简公弟骜为平公。	Năm thứ ba mươi mốt, Điền Thường nước Tề giết vua nước mình là Giản công, rồi lập em của Giản công là Ngao lên làm Bình công.
三十三 年，孔子卒。	Năm thứ ba mươi ba, Khổng tử chết.
三十七年，定公卒，子出公凿立。	Năm thứ ba mươi bảy, Định công chết, con là Xuất công Tạc lên thay.
出公十七年，”知 伯与赵、韩、魏共分范、中行地以为邑。	Xuất công năm thứ mười bảy, Trí bá và ba họ Triệu, Hàn, Ngụy cùng chia nhau đất của họ Phạm và họ Trung Hàng làm ấp phong của mình.
出公怒，告齐、鲁，欲以伐 四卿。	Xuất công tức giận, báo với nước Tề và nước Lỗ, muốn nhân đó thảo phạt Tứ Khanh.
四卿恐，遂反攻出公。	Tứ khanh lo sợ, bèn quay lại tấn công xuất công.
出公奔齐，道死。	Xuất công chạy sang nước Tề, chết trên đường đi.
故知伯乃立昭 公曾孙骄为晋君，是为哀公。	Vì thế Trí bá bèn lập chắt của Chiêu công là Kiêu làm Tấn quân, đó là Ai công.
哀公大父雍，晋昭公少子也，号为戴子。	Ông nội của Ai công là Ung, là con út của Tấn Chiêu công, hiệu là Đái tử.
戴子生忌。	Đái tử sinh ra Kỵ.
忌善知伯，蚤死，故知伯欲尽并 晋，未敢，乃立忌子骄为君。	Kỵ giao hảo tốt với Trí bá, nhưng chết sớm, Trí bá vốn muốn chiếm hết nước Tấn, nhưng chưa dám làm, bèn lập con của Kỵ là Kiêu lên làm vua.
当是时，晋国政皆决知伯，晋哀公不得 有所制。	Bấy giờ, chính sự nước Tấn đều do Trí bá quyết định, Tấn Ai công không thể khống chế được.
知伯遂有范、中行地，最彊。	Trí bá sau khi có thêm đất phong của họ Phạm và họ Trung Hàng, trở thành thế lực mạnh nhất.
哀公四年，赵襄子、韩康子、魏桓子共杀知伯，尽并其地。	Ai công năm thứ tư, Triệu Tương tử, Hàn Khang tử, Ngụy Hoàn tử cùng giết Trí bá, chiếm hết đất phong.
十八年，哀公卒，子幽公柳立。	Năm thứ mười tám, Ai công chết, con là U công Liễu lên thay.
幽公之时，晋畏，反朝韩、赵、魏之君。	Thời U công, vua Tấn lo sợ [vì thế lực nhỏ yếu], trái lại phải vào triều kiến ba nhà họ Hàn, Triệu và Ngụy.
独有绛、曲 沃，馀皆入三晋。	[Vua Tấn] chỉ còn thành Giáng và Khúc Ốc, đất khác đều nhập vào Tam Tấn.
十五年，魏文侯初立。	Năm thứ mười lăm, Ngụy Văn hầu mới lên ngôi.
十八 年，幽公淫妇人，夜窃出邑中，盗杀幽公。	Năm thứ mười tám, U công dâm loạn với phụ nữ, đang đêm lén ra khỏi thành ấp, bị trộm cướp giết chết.
魏文侯以兵诛晋乱，立幽公子止，是为烈公。	Ngụy Văn hầu đem quân dẹp loạn nhà Tấn, lập con của U công là Chỉ lên thay, đó là Liệt công.
烈公十九年，周威烈王赐赵、韩、魏皆命为诸侯。	Liệt công năm thứ mười chín, Uy Liệt vương nhà Chu ban cho họ Triệu, Hàn, Ngụy đều được làm chư hầu.
二十七年，烈公卒，子孝公颀立。	Năm thứ hai mươi bảy, Liệt công chết, con là Hiếu công Kỳ lên thay.
孝公九年，魏武侯初立，袭邯郸，不胜而 去。	Hiếu công năm thứ chín, Ngụy Vũ hầu mới lên ngôi, tập kích Hàm Đan, không thắng, bèn rút quân.
十七年，孝公卒， 子静公俱酒立。	Năm thứ mười bảy, Hiếu công chết, con là Tĩnh công Câu Tửu lên thay.
是岁，齐威王元 年也。	Năm này là năm đầu niên hiệu Tề Uy vương.
静公二年，魏武侯、韩哀侯、赵敬侯灭晋後而三分其地。	Tĩnh công năm thứ hai, Ngụy Vũ hầu, Hàn Ai hầu, Triệu Kính hầu diệt hậu duệ nước Tấn rồi chia đất đai nước Tấn làm ba phần.
静 公迁为家人，晋绝不祀。	Tĩnh công bị giáng làm dân thường, tông miếu nước Tấn dứt việc tế tự.
太史公曰：晋文公，古所谓明君也，亡居外十九年，至困约，及 即位而行赏，尚忘介子推，况骄主乎？	Thái sử công bàn rằng: Tấn Văn công được thời xưa cho là vua sáng, sống lưu vong bên ngoài mười chín năm trong cảnh cực kỳ khốn đốn, đến khi lên ngôi tiến hành ban thưởng, vẫn quên Giới Tử Thôi, huống nữa là chúa kiêu căng?
灵公既弑，其後成、景致严， 至厉大刻，大夫惧诛，祸作。悼公以後日衰，六卿专权。故君道之御 其臣下。固不易哉！	Sau khi Linh công bị giết, hậu duệ là Thành công, Cảnh công trị nước cực nghiêm, đến Lệ công càng hà khắc, các đại phu sợ bị giết, bèn gây họa.
天命叔虞，卒封於唐。桐珪既削，河、汾是荒。文侯虽 嗣，曲沃日彊。未知本末，祚倾桓庄。献公昏惑，太子罹殃。	Từ Điệu công về sau ngày càng suy, lục khanh chuyên quyền.
