晋唐叔虞者， 周武王子而成王弟。	Đường thúc Ngu nước Tấn là con của Chu Vũ vương, em Thành vương.
二子顿首曰：“幸甚幸甚！”	Hai người dập đầu nói: “Thực may mắn, thực may mắn!”
悼公元年正月庚申，栾书、中行偃弑厉公，葬之 以一乘车。	Ngày Canh Thân tháng Giêng năm Điệu công thứ nhất, Loan Thư và Trung Hàng Yển [hạ lệnh] giết Lệ công, dùng một cỗ xe đưa đi táng.
悼公 曰：“大父、父皆不得立而辟难於周，客死焉。寡人自以疏远，毋几 为君。今大夫不忘文、襄之意而惠立桓叔之後， 赖宗庙大夫之灵，得奉晋祀，岂敢不战战乎？大夫其亦佐寡人！”	Điệu công nói: “Ông, cha đều không được lập mà phải sang nhà Chu lánh nạn, chết nơi đất khách. Quả nhân tự cho mình quan hệ xa xôi, không hy vọng được làm vua. Nay các đại phu không quên ý nguyện của Văn công, Tương công mà thi ơn lập hậu duệ của Hoàn thúc, nhờ sự anh linh của tông miếu và sự giúp đỡ của các đại phu, [ta] được phụng thờ tế tự nước Tấn, há dám không e dè cẩn trọng ư? Xin các đại phu cũng cùng phò tá quả nhân!”
於 是逐不臣者七人，修旧功，施德惠，收文公入时功臣後。	Thế rồi trục xuất bảy người không trọn đạo bề tôi, tu chỉnh công đức cũ, thi hành ơn đức, thu dụng hậu duệ các bề tôi có công thời Văn công về nước.
秋，伐郑。	Mùa thu, thảo phạt nước Trịnh.
复问，举其子祁午。	[Điệu công] lại hỏi, Kỳ Hề tiến cử con mình là Kỳ Ngọ.
君子曰：“祁傒可谓不党 矣！外举不隐仇，内举不隐子。”	Người quân tử cho rằng: “Kỳ Hề khá gọi là không bè đảng vậy! Ngoài thì tiến cử mà không vùi dập kẻ thù, trong thì tiến cử con mà không che giấu.”
悼公 怒，或谏公，公卒贤绛，任之政，使和戎，戎大亲附。	Điệu công tức giận, có người can Điệu Công, rốt cuộc Điệu công cho Giáng là hiền năng, giao chính sự cho, sai hòa hiếu với người Nhung, phần lớn người Nhung đều thân thiết quy phụ.
冬，秦取我栎。	Mùa đông, nước Tần chiếm ấp Lịch của nước Tấn.
十四年，晋使六卿率诸侯伐秦，度泾，大败秦军，至棫林而去。	Năm thứ mười bốn, Tấn Điệu công sai lục khanh thống lãnh chư hầu thảo phạt nước Tần, vượt sông Kinh, cả phá quân Tần, kéo đến Vực Lâm rồi rút về.
平公元年，伐齐，齐灵公与战靡下， 齐师败走。	Bình công năm thứ nhất, thảo phạt nước Tề, giao chiến với Tề Linh công ở Mỹ Hạ, quân Tề thua chạy.
晏婴曰：“君 亦毋勇，何不止战？”	Yến Anh nói: “Nhà vua đã không có dũng khí, sao không ngừng chiến?”
东至 胶，南至沂，齐皆城守，晋乃引兵归。	Phía đông tiến đến sông Giao, nam đến sông Nghi, quân Tề đều dựa thành phòng thủ, nước Tấn bèn dẫn quân về.
晋栾逞有罪，奔齐。	Loan Sính nước Tấn có tội, chạy sang nước Tề.
八年，齐庄公微遣栾逞 於曲沃，以兵随之。	Năm thứ tám, Tề Trang công ngầm sai Loan Sính đến Khúc Ốc, đem quân theo sau.
齐兵上太行，栾逞从曲沃中反，袭入绛。	Quân Tề lên Thái Hàng, Loan Sính làm phản ở Khúc Ốc, đánh úp vào ấp Giáng.
绛不 戒，平公欲自杀，范献子止公，以其徒击逞，逞败走曲沃。	Ấp Giáng không có phòng bị, Bình công định tự sát, Phạm Hiến tử ngăn Bình công lại, rồi sai đồ đảng của mình đánh Sính, Sính thua chạy về Khúc Ốc.
曲沃攻 逞，逞死，遂灭栾氏宗。	Người ở Khúc Ốc đánh Sính, Sính chết. Bèn diệt tông tộc họ Loan.
齐庄公闻逞败，乃还，取晋之朝歌去，以报临菑 之役也。	Tề Trang công nghe tin Sính thua, bèn rút về, chiếm Triều Ca của nước Tấn rồi lui quân, để báo thù cuộc chiến ở Lâm Truy.
晋因齐乱，伐败齐於高唐去，报太行 之役也。	Nước Tấn nhân khi nước Tề có loạn, đánh bại quân Tề Cao Đường rồi rút, báo thù cuộc chiến ở Thái Hàng.
六卿彊， 公室卑。	Lục khanh hùng mạnh, công thất suy yếu.
十一年，卫、宋使使请 晋纳鲁君。	Năm thứ mười một, nước Vệ và nước Tống sai sứ sang đề nghị nước Tấn đưa vua Lỗ về nước.
晋益弱，六 卿皆大。	[Tông tộc vua] Tấn ngày càng yếu, Lục khanh đều hùng mạnh.
定公十一年，鲁阳虎奔晋，赵鞅简子舍之。	Định công năm thứ mười một, Dương Hổ nước Lỗ chạy sang nước Tấn, Triệu Ưởng Giản tử cho ở lại.
十五年，赵鞅使邯郸大夫午，不信，欲杀午，午与中行寅、 范吉射亲攻赵鞅，鞅走 保晋阳。	Năm thứ mười lăm, Triệu Ưởng sai đại phu là Ngọ ở Hàm Đan đi làm việc, cho là không thủ tín, muốn giết Ngọ, Ngọ cùng Trung Hàng Dần và Phạm Cát Diệc đích thân tấn công Triệu Ưởng, Ưởng chạy ra giữ Tấn Dương.
范、中行反，晋君击之，败范、中行。	Phạm Cát Diệc và Trung Hàng Dần phản lại [Định công], Tấn quân đem quân đánh họ, đánh bại Phạm Cát Diệc và Trung Hàng Dần.
三十年，定公与吴王夫差会黄池，争长，赵鞅时从，卒长吴。	Năm thứ ba mươi, Định công cùng Ngô vương Phù Sai hội minh ở Hoàng Trì, tranh nhau làm trưởng minh ước, bấy giờ Triệu Ưởng đi theo, rốt cuộc Ngô vương làm trưởng.
出公十七年，”知 伯与赵、韩、魏共分范、中行地以为邑。	Xuất công năm thứ mười bảy, Trí bá và ba họ Triệu, Hàn, Ngụy cùng chia nhau đất của họ Phạm và họ Trung Hàng làm ấp phong của mình.
出公怒，告齐、鲁，欲以伐 四卿。	Xuất công tức giận, báo với nước Tề và nước Lỗ, muốn nhân đó thảo phạt Tứ Khanh.
出公奔齐，道死。	Xuất công chạy sang nước Tề, chết trên đường đi.
忌善知伯，蚤死，故知伯欲尽并 晋，未敢，乃立忌子骄为君。	Kỵ giao hảo tốt với Trí bá, nhưng chết sớm, Trí bá vốn muốn chiếm hết nước Tấn, nhưng chưa dám làm, bèn lập con của Kỵ là Kiêu lên làm vua.
当是时，晋国政皆决知伯，晋哀公不得 有所制。	Bấy giờ, chính sự nước Tấn đều do Trí bá quyết định, Tấn Ai công không thể khống chế được.
哀公四年，赵襄子、韩康子、魏桓子共杀知伯，尽并其地。	Ai công năm thứ tư, Triệu Tương tử, Hàn Khang tử, Ngụy Hoàn tử cùng giết Trí bá, chiếm hết đất phong.
独有绛、曲 沃，馀皆入三晋。	[Vua Tấn] chỉ còn thành Giáng và Khúc Ốc, đất khác đều nhập vào Tam Tấn.
十八 年，幽公淫妇人，夜窃出邑中，盗杀幽公。	Năm thứ mười tám, U công dâm loạn với phụ nữ, đang đêm lén ra khỏi thành ấp, bị trộm cướp giết chết.
灵公既弑，其後成、景致严， 至厉大刻，大夫惧诛，祸作。	Sau khi Linh công bị giết, hậu duệ là Thành công, Cảnh công trị nước cực nghiêm, đến Lệ công càng hà khắc, các đại phu sợ bị giết, bèn gây họa.
故君道之御 其臣下。 固不易哉！	Cho nên đạo của người làm vua để chế ngự bề tôi vốn dĩ không dễ dàng vậy!
献公 与骊姬子奚齐居绛。	Hiến công cùng con của Ly cơ là Hề Tề ở thành Giáng.
公将上军，太子申生将下军，赵夙御戎，毕万为右， 伐灭霍，灭魏，灭耿。	Hiến công thống lãnh thượng quân, Thái tử Thân sinh thống lãnh hạ quân, Triệu Túc làm ngự nhung, Tất Vạn làm hộ vệ bên phải, thảo phạt tiêu diệt nước Hoắc, diệt nước Ngụy, diệt nước Cảnh.
骊姬使人置毒药胙中。	Ly cơ sai người cho thuốc độc vào trong thịt.
还报里克，里 克使迎夷吾於梁。	Về báo với Lý Khắc, Lý Khắc sai người đón Di Ngô ở nước Lương.
夷吾欲往，吕省、 郤芮曰：“内犹有公子可立者 而外求，难信。计非之秦，辅彊国之威以入，恐危。”	Di Ngô muốn về, Lã Sảnh và Khích Nhuế nói rằng: “Trong nước vẫn còn công tử có thể lập được vậy mà lại cầu tìm bên ngoài, khó tin. Xét thấy không sang nước Tần, cậy uy nước lớn để về nước thì e gặp nguy hiểm.”
邳郑使秦，闻里克诛，乃说秦缪公曰：“吕省、 郤称、冀芮实为不从。 若重赂与谋，出晋君， 入重耳，事必就。”	Bi Trịnh đi sứ sang nước Tần, nghe tin Lý Khắc bị trách phạt, bèn nói với Tần Mục công rằng: “Kỳ thực Lã Sảnh, Khích Xứng, Ký Nhuế không đồng ý [hối lộ nước Tần]. Nếu đem nhiều của cải hối lộ rồi mưu tính cùng họ, trục xuất vua Tấn, đưa Trùng Nhĩ về, việc ắt thành công.”
九月壬戌，秦缪公、晋惠公合战韩原。	Ngày Nhâm Tuất tháng Chín, quân của Tần Mục công và Tấn Huệ công giao chiến ở Hàn Nguyên.
乃谋与其妻俱亡归。	[Thái tử Ngữ] bèn bàn với vợ cùng trốn về nước Tấn.
狐突之子 毛及偃从重耳在秦，弗肯召。	Con của Hồ Đột là Mao cùng Yển theo Trùng Nhĩ sang nước Tần, Hồ Đột không chịu triệu hai con về.
怀公怒，囚狐突。	Hoài công tức giận, bỏ tù Hồ Đột.
惠公七年，畏重耳，乃使宦者履鞮与壮士欲杀 重耳。	Huệ công năm thứ bảy, lo sợ Trùng Nhĩ [về nước lên ngôi], bèn sai hoạn quan Lý Đề cùng tráng sĩ định giết Trùng Nhĩ.
去，过宋。	[Trùng Nhĩ] bỏ đi, qua nước Tống.
重耳曰：“羽毛齿 角玉帛，君王所馀，未知所以报。”	Trùng Nhĩ đáp: “Lông vũ, lông mao, răng, sừng, ngọc, lụa trắng, quân vương có dư rồi, chưa biết lấy gì báo đáp.”
未尽行赏，周襄王以弟带难出居郑地，来告急晋。	[Văn công còn] chưa ban thưởng được khắp lượt, Chu Tương vương do có người em là Đái gây họa nên phải chạy ra ở đất Trịnh, [Tương vương] cho người đến cấp báo với nước Tấn.
狐偃曰：“楚新 得曹而初婚於卫，若伐曹、卫，楚必救之，则宋免矣。”	Hồ Yển nói: “Nước Sở mới chiếm được nước Tào, lại mới thông hôn với nước Vệ, nếu thảo phạt nước Tào và nước Vệ, nước Sở ắt cứu viện, thì nước Tống sẽ tránh bị bao vây.”
楚围宋，宋复告急晋。	Nước Sở bao vây nước Tống, nước Tống lại cấp báo với nước Tấn.
先轸曰：“执曹伯，分曹、卫地以与宋，楚急曹、卫，其势宜 释宋。”	Tiên Chẩn nói: “Bắt Tào bá, chia đất của nước Tào và nước Vệ cho nước Tống, nước Sở kíp cứu nước Tào và nước Vệ, như thế sẽ giải vây được cho nước Tống.”
子玉请曰：“非敢必有功， 原以间执谗慝之口也。”	Tử Ngọc đề nghị rằng: “Thần không dám đảm bảo nhất định thành công, chỉ mong ngăn hết những lời gièm pha dối trá.”
郑持叔瞻告晋。	Nước Trịnh đem xác Thúc Chiêm báo với nước Tấn.
赵盾废贾季，以其杀阳处 父。	Triệu Thuẫn phế truất Giả Quý, lấy cớ Quý đã giết Dương Xử Phủ.
先蔑、随会亡奔秦。	Tiên Miệt, Tùy Hội chạy trốn sang nước Tần.
随会先谏，不听。	Tùy Hội can trước, không nghe.
闻楚已服郑，郑伯肉袒与盟而去，荀林父欲还。	Nghe tin nước Sở đã thu phục được nước Trịnh, Trịnh bá cởi trần đi đến kết minh với nước Sở, [quân Sở] liền rút, Tuân Lâm Phủ cũng muốn rút quân về.
乃使解扬绐为救 宋。	Bèn sai Giải Dương vờ đi cứu nước Tống.
郑人执与楚，楚厚赐，使反其 言，令宋急下。	Người Trịnh bắt được [Giải Dương] giao cho nước Sở, nước Sở ban thưởng [cho Dương] hậu hĩnh, rồi sai [Dương] nói ngược lại, để khiến nước Tống mau bị hạ.
所以然者，郤克 偻，而鲁使蹇，卫使眇，故齐亦令人如之以导客。	Cười vì Khích Khắc gù lưng, còn sứ nước Lỗ thọt chân, sứ nước Vệ chột mắt, cho nên nước Tề cũng sai người tương tự để dẫn khách.
弗听。	Không nghe.
晋乃使郤克、栾书、韩厥以兵车八百乘与鲁、卫共伐齐。	Nước Tấn bèn sai Khích Khắc, Loan Thư, Hàn Quyết đem tám trăm cỗ binh xa cùng nước Lỗ và nước Vệ thảo phạt nước Tề.
顷公乃与其右易位，下取饮，以得脱去。	Khoảnh công bèn đổi chỗ ngồi với viên hộ vệ bên phải, xuống xe đi kiếm nước uống rồi thừa cơ trốn thoát.
晋由此威诸 侯，欲以令天下求霸。	Từ đấy nước Tấn oai chấn chư hầu, muốn hiệu lệnh thiên hạ để mong xưng bá.
栾书又使公子周见郤至，郤至不知见卖也。	Loan Thư lại bảo công tử Chu đến gặp Khích Chí, Khích Chí không biết mình bị bán đứng.
郤至射杀宦者。	Khích Chí bắn tên giết chết viên hoạn quan đó.
二月乙酉，即位。	Ngày Ất Dậu tháng Hai, lên ngôi.
荀栎、韩不信、魏侈与范、中行为仇，乃移兵 伐范、中行。	Tuân Lịch, Hàn Bất Tín, Ngụy Xỉ cùng Phạm Cát Diệc và Trung Hàng Dần thành cừu địch, [Định công thấy thế của bốn họ hùng mạnh] bèn chuyển quân quay sang thảo phạt Phạm Cát Diệc và Trung Hàng Dần.
韩、魏为赵鞅谢晋君，乃赦赵鞅，复位。	Hàn Bất Tín và Ngụy Xỉ vì Triệu Ưởng tạ lỗi với Tấn quân, bèn xá miễn cho Triệu Ưởng, khôi phục tước vị.
太史公曰：晋文公，古所谓明君也，亡居外十九年，至困约，及 即位而行赏，尚忘介子推，况骄主乎？	Thái sử công bàn rằng: Tấn Văn công được thời xưa cho là vua sáng, sống lưu vong bên ngoài mười chín năm trong cảnh cực kỳ khốn đốn, đến khi lên ngôi tiến hành ban thưởng, vẫn quên Giới Tử Thôi, huống nữa là chúa kiêu căng?
蒲人 之宦者勃鞮 命重耳促自杀。 重耳逾垣，宦者追斩其衣袪。	Có viên hoạn quan người ấp Bồ là Bột Đề bức ép Trùng Nhĩ tự sát, Trùng Nhĩ trèo tường bỏ trốn, viên hoạn quan đuổi theo chém đứt tay áo của Trùng Nhĩ.
荀息牵曩所遗虞屈产之乘马奉之献公，献公笑曰：“马则吾 马，齿亦老矣！”	Tuân Tức đem ngựa Khuất Sản trước đem tặng nước Ngu dâng cho Hiến công, Hiến công cười nói: “Ngựa thì là ngựa của ta, nhưng đã già rồi!”
遂杀邳郑及里克、邳郑之党 七舆大夫。	Bèn giết Bi Trịnh, Lý Khắc và Thất dư đại phu đồ đảng của Bi Trịnh.
晋卜御右，庆郑皆吉。	Tấn Huệ công bói quẻ chọn người điều khiển chiến xa và ngồi hộ vệ bên phải, [bói được] Khánh Trịnh là người tốt nhất.
乃更令步阳御戎，家仆徒为右， 进兵。	Bèn đổi, lệnh cho Bộ Dương điều khiển chiến xa, Gia Bộc Đồ làm hộ vệ bên phải, tiến quân.
更令梁繇靡御，虢射 为右，辂秦缪公。	Huệ công đổi sang lệnh cho Lương Do Mi đến điều khiển chiến xa, Quốc Xạ hộ vệ bên phải, nghinh chiến với Tần Mục công.
秦 将以祀上帝。	Nước Tần định đem [Huệ công] tế thượng đế.
重耳畏杀，因固谢，不敢入。	Trùng Nhĩ sợ bị giết, nhân đó cố từ chối, không dám về nước.
行远而觉，重耳大怒，引戈欲杀咎犯。	Xe đã đi xa Trùng Nhĩ mới tỉnh, cả giận, rút qua định giết Cữu Phạm.
宋襄公新困兵於楚，伤於泓，闻重耳贤，乃以国礼礼 於重耳。	Tống Tương công mới bị quân Sở làm cho khốn đốn, bị thương ở bên sông Hoằng, nghe nói Trùng Nhĩ hiền năng, bèn dùng quốc lễ tiếp đãi Trùng Nhĩ.
赵衰与重耳下，再拜 曰：“孤臣之仰君，如百穀之望时雨。”	Triệu Thôi và Trùng Nhĩ xuống chỗ ngồi, vái hai vái nói: “Bề tôi côi cút ngóng vua, như bách cốc trông mưa vậy.”
推亦不言禄，禄亦不及。	Thôi cũng không nói đến bổng lộc, bổng lộc cũng chưa ban đến Thôi.
介子推从者怜之，乃悬书宫门曰：“龙欲上天，五蛇为辅。 龙已升云，四蛇各入其宇，一蛇独怨，终 不见处所。”	Người tùy tùng cùng Giới Tử Thôi thương xót, bèn viết thư treo ở cổng cung, rằng: “Rồng muốn bay lên trời, cần năm rắn phụ giúp. Rồng đã lên mây, bốn rắn thảy đều được vào chỗ của nó, còn một con ai oán, rốt cuộc không biết ở đâu.”
文公报 曰：“夫导我以仁义，防我以德惠，此受上赏。辅我以行，卒以成 立，此受次赏。矢石之难，汗马之劳，此复受次赏。若以力事我而无 补吾缺者，此复受次赏。三赏之後，故且及子。”	Văn công đáp rằng: “Xét lẽ, dùng nhân nghĩa dẫn dắt ta, dùng đức huệ làm khuôn phép cho ta, người như thế được nhận thưởng hạng nhất. Dùng hành động phụ giúp ta, cuối cùng khiến ta thành tựu, người như thế được nhận thưởng hạng nhì. Xông pha trong cảnh mũi tên hòn đạn, có công hãn mã, người như thế nhận thưởng hạng ba. Ngươi dùng sức phụng sự ta mà không bổ khuyết chỗ thiếu sót của ta, như thế được nhận thưởng hạng tư. Sau khi thưởng ba hạng trước, mới thưởng đến ngươi.”
赵衰举郤縠将中军，郤 臻佐之；使狐偃将上军，狐毛佐之，命赵衰为卿；栾枝将下军， 先轸佐之；荀林父御戎，魏焠为右： 往伐。	Triệu Thôi tiến cử Khích Cốc nắm trung quân, Khích Trăn làm phụ tá; sai Hồ Yển chỉ huy thượng quân, Hồ Mao làm phụ tá, mệnh cho Triệu Thôi làm chức khanh; Loan Chi chỉ huy hạ quân, Tiên Chẩn làm phụ tá; Tuân Lâm Phủ điều khiển chiến xa [cho Văn công], Ngụy Xu làm hộ vệ bên phải, tiến quân đi thảo phạt.
赵盾代赵衰执政。	Triệu Thuẫn chấp chính thay Triệu Thôi.
晋侯怒，使赵盾、赵穿、郤缺击 秦，大战河曲，赵穿最有功。	Tấn hầu nổi giận, sai Triệu Thuẫn, Triệu Xuyên, Khích Khuyết đánh nước Tần, đại chiến ở Hà Khúc, Triệu Xuyên có công lao nhất.
”从台上弹人，观其避丸也。	Từ trên đài bắn người đi bên dưới để xem họ tránh đạn [và coi việc đó là vui].
赵盾、随会前数谏，不听；已又见死人 手，二人前谏。	Triệu Thuẫn và Tùy Hội nhiều lần can ngăn trước mặt vua, không nghe; lúc này thấy tay người chết [thò ra], hai người lại tiến lên khuyên can.
灵公患之，使鉏麑刺赵盾。	Linh công lo sợ họ, sai Sừ Mê đâm Triệu Thuẫn.
初，盾常田首山，见桑下有饿 人。	Ban trước, Thuẫn thường đi săn ở Thú sơn, thấy dưới gốc dâu có người bị đói.
晋使荀林父将中军，随会将上 军，赵朔将下军，郤克、栾书、先縠、韩厥、巩朔佐之。	Nước Tấn sai Tuân Lâm Phủ chỉ huy Trung quân, Tùy Hội chỉ huy Thượng quân, Triệu Sóc chỉ huy Hạ quân; Khích Khắc, Loan Thư, Tiên Cốc, Hàn Quyết, Củng Sóc phụ tá.
楚与晋军大战。	Quân Sở và quân Tấn đại chiến.
齐顷公母从楼上观而笑之。	Mẹ Tề Khoảnh công từ trên lầu nhìn xuống bật cười.
魏文子请老休，辟郤 克，克执政。	Ngụy Văn tử xin cáo lão về nghỉ, [nói vua] triệu Khích Khắc, Khắc chấp chính.
宠姬兄曰胥 童，尝与郤至有怨，及栾书又怨郤至不用其计而遂败楚， 乃使人间 谢楚。	Anh của người cơ thiếp được sủng ái là Tư Đồng, từng có thù oán với Khích Chí, đúng lúc Loan Thư cũng oán Khích Chí không theo kế của mình để đánh bại quân Sở, bèn sai người lén sang tạ tội với nước Sở.
辛巳，朝武宫。	Ngày Tân Tỵ, triều bái tại Vũ cung.
悼公以後日衰，六卿专权。	Từ Điệu công về sau ngày càng suy, lục khanh chuyên quyền.
去，过五鹿， 饥而从野人乞食， 野人盛土器中进之。	Bỏ đi, qua Ngũ Lộc, bị đói, phải xin ăn người dân ở đó, người dân đem cho rổ đầy đất.
晋侯乃囚宛春於卫，且私许复曹、卫。	Tấn hầu bèn bỏ tù Uyển Xuân ở nước Vệ, lại ngầm đồng ý khôi phục cho nước Tào và nước Vệ.
曹、卫 告绝於楚。	Nước Tào và nước Vệ tuyên bố tuyệt giao với nước Sở.
明为盾搏杀狗。	Minh và Thuẫn đánh giết con chó.
已而灵公纵伏士出逐赵盾，示眯明反 击灵公之伏士，伏士不能进，而竟脱盾。	Sau đó Linh công sai quân mai phục đuổi theo Triệu Thuẫn, Thị Mi Minh đánh lại quân mai phục của Linh công, khiến chúng không thể tiến công được, cuối cùng cứu thoát Thuẫn.
明亦因亡去。	Nhân đó Minh cũng bỏ trốn.
鲁告急卫，卫与鲁皆因郤克告急 於晋。	Nước Lỗ cấp báo với nước Vệ, nước Vệ và nước Lỗ đều thông qua Khích Khắc cấp báo với nước Tấn.
赵衰歌黍苗诗。	Triệu Thôi hát bài thơ “Thử miêu”.
怀公圉奔高梁。	Hoài công Ngữ chạy đến Cao Lương.
四月，败秦师于殽，虏秦三将孟 明视、西乞秫、白乙丙以归。	Tháng Tư, đánh bại quân Tần ở Hào Sơn, bắt sống ba tướng của nước Tần là Mạnh Minh Thị, Tây Khất Thuật, Bạch Ất Bính đem về.
盾既去，灵公伏士未会，先 纵齧狗名敖。	Thuẫn đi rồi, quân sĩ mai phục của Linh công còn chưa đến, bèn thả trước con chó ngao ra cắn.
陈畏楚，不会。	Nước Trần sợ nước Sở, không đến hội họp.
悼公问群臣可用者，祁傒举解 狐。	Điệu công hỏi quần thần xem có thể trọng dụng được ai, Kỳ Hề tiến cử Giải Hồ.
晋追，遂围临菑，尽烧屠其郭中。	Quân Tấn đuổi theo, bao vây Lâm Truy, đốt sạch nhà cửa và tàn sát hết người trong thành.
令军 毋入僖负羁宗家以报德。	[Tấn hầu] lệnh cho quân binh không được vào chỗ tông tộc Hy Phụ Ky để báo đền ơn đức.
九月，晋灵公饮赵盾酒，伏甲将攻盾。	Tháng Chín, Tấn Linh công uống rượu với Triệu Thuẫn, cho phục giáp sĩ để tấn công Thuẫn.
乙丑，盾昆弟将军赵穿袭杀灵公於桃园 而迎赵盾。	Ngày Ất Sửu, người anh em của Thuẫn là tướng quân Triệu Xuyên tập kích giết chết Linh công ở Đào Viên rồi đón Triệu Thuẫn về.
癸 巳，射中楚共王目，楚兵败於鄢陵。	Ngày Quý Tỵ, bắn trúng mắt Sở Cung vương, quân Sở thua ở Yên Lăng.
